Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Total.Passengers,Serious.or.Fatal.Fraction,Aircraft.Destroyed,Make.Model
20220406104897,Accident,WPR22LA143,2022-04-02,"Van Nuys, CA",United States,Substantial,Airplane,N3901L,CESSNA,172G,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,8.0,VMC,Other,8.0,0.0,False,CESSNA 172G
20220701105400,Accident,GAA22WA216,2022-04-02,"Hertfordshire, ",United Kingdom,Substantial,Airplane,G-BJNZ,PIPER,PA23,No,,,Other,0.0,0.0,0.0,4.0,,Other,4.0,0.0,False,PIPER PA23
20220404104883,Accident,CEN22LA165,2022-04-03,"Calhan, CO",United States,Substantial,Airplane,N9119W,PIPER,PA-28-235,No,1.0,,Personal,0.0,0.0,3.0,0.0,VMC,Other,3.0,0.0,False,PIPER PA-28-235
20220408104915,Accident,CEN22LA169,2022-04-03,"Pearland, TX",United States,Substantial,Airplane,N5338V,CESSNA,172RG,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172RG
20220408104916,Accident,CEN22LA170,2022-04-03,"Houston, TX",United States,Substantial,Airplane,N857CP,CESSNA,172,No,1.0,,Instructional,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 172
20220405104893,Accident,ERA22LA179,2022-04-04,"Manville, NJ",United States,Substantial,Airplane,N41XL,MOONEY,M20M,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,MOONEY M20M
20220405104891,Accident,CEN22FA168,2022-04-05,"Marlin, TX",United States,Substantial,Airplane,N858JA,CESSNA,TU206F,No,1.0,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,VMC,Other,2.0,1.0,False,CESSNA TU206F
20220502105023,Incident,ENG22WA021,2022-04-05,"South Melbourne, ",American Samoa,Unknown,Airplane,VH-ZRK,OTHER,340,No,,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,False,OTHER 340
20220407104899,Accident,ERA22LA181,2022-04-06,"Waterville, ME",United States,Substantial,Airplane,N9440D,CESSNA,172RG,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172RG
20220407104905,Accident,WPR22LA145,2022-04-06,"Palo Alto, CA",United States,Substantial,Airplane,N6076C,CESSNA,162,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,CESSNA 162
20220407104909,Accident,ERA22LA183,2022-04-06,"Waterville, ME",United States,Substantial,Airplane,N9440D,CESSNA,172RG,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172RG
20220407104911,Accident,WPR22LA147,2022-04-06,"Tuscon, AZ",United States,Substantial,Airplane,N733EJ,CESSNA,172N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172N
20220407104913,Accident,GAA22WA148,2022-04-06,"Chubut, ",Argentina,Unknown,Airplane,PP-ZRT,OTHER,RV10,No,,,Other,3.0,0.0,0.0,0.0,,Other,3.0,1.0,False,OTHER RV10
20220411104928,Accident,GAA22WA152,2022-04-06,"Havre-Saint-Pierre, ",Canada,Substantial,Airplane,N8064X,PIPER,PA-28-181,No,1.0,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,False,PIPER PA-28-181
20220407104901,Accident,ERA22LA182,2022-04-07,"Kennesaw, GA",United States,Substantial,Airplane,N623W,OTHER,AA-1,No,1.0,,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,OTHER AA-1
20220407104906,Accident,DCA22WA109,2022-04-07,"San Jose, OF",Costa Rica,Substantial,Airplane,HP-2010DAE,BOEING,757,No,,,Other,0.0,0.0,0.0,2.0,,Other,2.0,0.0,False,BOEING 757
20220411104924,Accident,ERA22LA185,2022-04-07,"Collegedale, TN",United States,Substantial,Airplane,N311PF,OTHER,CCK-2000,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER CCK-2000
20220622105305,Accident,ANC22LA045,2022-04-07,"Aleknagik, AK",United States,Substantial,Airplane,N6847B,PIPER,PA-22-150,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-22-150
20220408104914,Incident,ENG22WA018,2022-04-08,"Shannon, Irelan, ",Ireland,Minor,Airplane,N670UA,BOEING,767-322,No,2.0,,Other,0.0,0.0,0.0,126.0,,Other,126.0,0.0,False,BOEING 767-322
20220411104926,Accident,WPR22LA149,2022-04-08,"Chula Vista, CA",United States,Substantial,Airplane,N3156D,OTHER,S-4 COYOTE 1,No,1.0,,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,OTHER S-4 COYOTE 1
20220411104929,Accident,CEN22LA171,2022-04-08,"Peyton, CO",United States,Substantial,Airplane,N248G,CIRRUS,SR22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CIRRUS SR22
20220411104930,Accident,CEN22LA172,2022-04-08,"Evansville, IN",United States,Substantial,Airplane,N1040F,CESSNA,A185F,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Other,4.0,0.0,False,CESSNA A185F
20220411104931,Accident,CEN22LA173,2022-04-08,"Tomball, TX",United States,Substantial,Airplane,N1141U,CESSNA,172M,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172M
20220414104942,Accident,DCA22WA113,2022-04-08,"San Felipe, ",Colombia,Substantial,Airplane,HK5016,OTHER,DC3,No,,,Other,0.0,0.0,0.0,14.0,,Other,14.0,0.0,False,OTHER DC3
20220409104917,Accident,WPR22FA148,2022-04-09,"Counselor, NM",United States,Substantial,Airplane,N24345,TAYLORCRAFT,BL-65,No,1.0,,Ferry,1.0,0.0,1.0,0.0,,Other,2.0,0.5,False,TAYLORCRAFT BL-65
20220413104940,Accident,CEN22LA175,2022-04-09,"Hebbronville, TX",United States,Substantial,Airplane,N978C,CESSNA,182Q,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,CESSNA 182Q
20220411104920,Accident,ERA22LA184,2022-04-10,"Bald Head Island, NC",United States,Substantial,Airplane,N4693S,PIPER,J3C-65,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER J3C-65
20220412104935,Accident,ANC22LA028,2022-04-10,"Chugiak, AK",United States,Substantial,Airplane,N8020L,CESSNA,172H,No,1.0,,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172H
20220414104947,Accident,ANC22LA029,2022-04-12,"Beluga, AK",United States,Substantial,Airplane,N135ES,PIPER,PA-18-150,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-18-150
20220429105016,Accident,GAA22WA168,2022-04-12,"Herzogenaurach, ",Georgia,Substantial,Airplane,N414K,CESSNA,414A,No,2.0,,Other,0.0,0.0,0.0,3.0,,Other,3.0,0.0,False,CESSNA 414A
20220413104938,Accident,WPR22FA151,2022-04-13,"Heyburn, ID",United States,Substantial,Airplane,N928JP,CESSNA,208B,No,1.0,,Other Work Use,1.0,0.0,0.0,0.0,IMC,Other,1.0,1.0,False,CESSNA 208B
20220414104945,Accident,CEN22LA176,2022-04-13,"Twin Lakes, CO",United States,Substantial,Airplane,N112TR,CIRRUS,SR22,No,1.0,,Personal,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,CIRRUS SR22
20220421104979,Accident,ERA22LA198,2022-04-13,"Selma, AL",United States,Substantial,Airplane,N7733Q,CESSNA,310,No,2.0,,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 310
20220421104984,Accident,CEN22LA180,2022-04-14,"Huntsville, TX",United States,Substantial,Airplane,N78096,OTHER,GC-1B,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,OTHER GC-1B
20220427105006,Accident,GAA22WA165,2022-04-14,"Mineiros, OF",Brazil,Substantial,Airplane,PR-AAM,CESSNA,188,No,,,Other,1.0,0.0,0.0,0.0,,Other,1.0,1.0,False,CESSNA 188
20220420104975,Accident,ERA22LA197,2022-04-15,"Tuskegee, AL",United States,Substantial,Airplane,N9388X,CESSNA,182R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 182R
20220517105093,Accident,WPR22LA180,2022-04-15,"Benson, AZ",United States,Substantial,Airplane,N8493P,PIPER,PA-24-400,No,1.0,,Personal,0.0,0.0,0.0,1.0,,Other,1.0,0.0,False,PIPER PA-24-400
20220419104964,Incident,DCA22WA115,2022-04-16,"Tehran, ",Iran,Minor,Airplane,EP-MDG,BOEING,MD82,No,,,Other,0.0,0.0,0.0,39.0,,Other,39.0,0.0,False,BOEING MD82
20220419104965,Accident,ANC22LA031,2022-04-16,"Pilot Station, AK",United States,Substantial,Airplane,N73503,CESSNA,207A,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 207A
20220421104977,Accident,GAA22WA157,2022-04-16,"Kununurra, ",American Samoa,Destroyed,Airplane,VH-NPT,BEECH,BE58,No,,,Other,0.0,0.0,2.0,0.0,,Other,2.0,0.0,True,BEECH BE58
20220516105083,Accident,WPR22LA175,2022-04-16,"Phoenix, AZ",United States,Substantial,Airplane,N2837X,CESSNA,177,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 177
20220418104951,Accident,ERA22LA190,2022-04-17,"Caldwell, NJ",United States,Substantial,Airplane,N225SC,AVIAT,525B,No,2.0,Turbo Fan,Personal,0.0,0.0,0.0,3.0,VMC,Other,3.0,0.0,False,AVIAT 525B
20220418104952,Accident,ERA22LA191,2022-04-17,"Grantsville, MD",United States,Substantial,Airplane,N3618W,PIPER,PA-32-260,No,1.0,,Personal,0.0,3.0,0.0,0.0,IMC,Other,3.0,1.0,False,PIPER PA-32-260
20220418104957,Accident,WPR22LA155,2022-04-17,"Boise, ID",United States,Substantial,Airplane,N2929D,CESSNA,170B,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 170B
20220424104990,Accident,GAA22WA161,2022-04-17,"Hodenhagen, ",Georgia,Substantial,Airplane,D-ELEO,OTHER,F172,No,,,Other,0.0,0.0,1.0,0.0,,Other,1.0,0.0,False,OTHER F172
20220426105005,Accident,GAA22WA164,2022-04-17,"Picarra, OF",Brazil,Substantial,Airplane,PR-AUG,CIRRUS,SR22,No,1.0,,Personal,0.0,0.0,0.0,1.0,,Other,1.0,0.0,False,CIRRUS SR22
20220418104960,Accident,ERA22LA194,2022-04-18,"Panama City, FL",United States,Substantial,Airplane,N8891N,PIPER,PA-28-140B,No,1.0,,Personal,0.0,0.0,2.0,0.0,VMC,Other,2.0,0.0,False,PIPER PA-28-140B
20220421104980,Accident,GAA22WA159,2022-04-18,"Coonagarabran, ",American Samoa,Substantial,Airplane,VH-REU,CESSNA,172,No,,,Other,1.0,0.0,0.0,0.0,,Other,1.0,1.0,False,CESSNA 172
20220427105007,Accident,GAA22WA166,2022-04-18,"Cabeceiras, OF",Brazil,Substantial,Airplane,PT-WCQ,PIPER,PA25,No,,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,False,PIPER PA25
20220420104967,Accident,WPR22LA159,2022-04-19,"Long Beach, CA",United States,Substantial,Airplane,N822SA,DIAMOND AIRCRAFT IND INC,DA 42,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,DIAMOND AIRCRAFT IND INC DA 42
20220420104970,Accident,CEN22LA179,2022-04-19,"Englewood, CO",United States,Substantial,Airplane,N711DA,CESSNA,172N,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172N
20220420104976,Accident,WPR22FA160,2022-04-20,"Sylmar, CA",United States,Substantial,Airplane,N143JB,CESSNA,337,No,2.0,,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 337
20220421104981,Accident,WPR22LA161,2022-04-20,"Blanding, UT",United States,Substantial,Airplane,N46055,CESSNA,172I,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,Other,1.0,1.0,False,CESSNA 172I
20220425104996,Accident,ANC22LA032,2022-04-20,"Wasilla, AK",United States,Substantial,Airplane,N64518,TAYLORCRAFT,BC12-D,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,TAYLORCRAFT BC12-D
20220510105054,Accident,GAA22WA176,2022-04-20,"Carrefour, OF",Haiti,Substantial,Airplane,HH-FAH,CESSNA,207,No,1.0,,Other,5.0,0.0,0.0,0.0,,Other,5.0,1.0,False,CESSNA 207
20220421104983,Accident,WPR22LA162,2022-04-21,"Las Vegas, NV",United States,Substantial,Airplane,N182HH,CESSNA,182,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 182
20220421104985,Accident,WPR22LA163,2022-04-21,"Santa Barbara, CA",United States,Substantial,Airplane,N20617,AVIAT,T206H,No,1.0,,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,AVIAT T206H
20220422104986,Accident,ERA22FA199,2022-04-21,"Covington, GA",United States,Destroyed,Airplane,N84GR,CESSNA,340,No,2.0,,Personal,2.0,0.0,0.0,0.0,VMC,Other,2.0,1.0,True,CESSNA 340
20220422104987,Accident,CEN22LA181,2022-04-21,"Manhattan, KS",United States,Substantial,Airplane,N9263H,CESSNA,172M,No,1.0,,Personal,0.0,2.0,0.0,0.0,VMC,Other,2.0,1.0,False,CESSNA 172M
20220423104988,Accident,CEN22LA182,2022-04-21,"Hartford, WI",United States,Substantial,Airplane,N9721Y,PIPER,J3C-65,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER J3C-65
20220425104994,Accident,CEN22LA183,2022-04-21,"Wharton, TX",United States,Substantial,Airplane,N66NP,BEECH,95-B55 (T42A),No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH 95-B55 (T42A)
20220426104999,Accident,ERA22LA203,2022-04-22,"Westminster, MD",United States,Substantial,Airplane,N35571,CESSNA,172,No,1.0,,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172
20220425104992,Accident,ERA22LA201,2022-04-23,"Union, SC",United States,Substantial,Airplane,N737UY,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2.0,1.0,False,CESSNA 172
20220424104989,Accident,WPR22FA164,2022-04-24,"Cedar City, UT",United States,Destroyed,Airplane,N321PF,DIAMOND AIRCRAFT IND INC,DA 40,No,1.0,,Personal,4.0,0.0,0.0,0.0,VMC,Other,4.0,1.0,True,DIAMOND AIRCRAFT IND INC DA 40
20220426104998,Accident,WPR22LA166,2022-04-24,"Ravensdale, WA",United States,Substantial,Airplane,N4398B,CESSNA,170B,No,1.0,,Personal,0.0,0.0,2.0,0.0,VMC,Other,2.0,0.0,False,CESSNA 170B
20220425104993,Accident,WPR22LA165,2022-04-25,"Eloy, AZ",United States,Substantial,Airplane,N3694U,CESSNA,182G,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,0.0,VMC,Other,0.0,0.0,False,CESSNA 182G
20220425104997,Accident,ERA22LA202,2022-04-25,"Fountain Inn, SC",United States,Substantial,Airplane,N9583C,PIPER,PA32,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA32
20220426105000,Accident,ERA22LA204,2022-04-25,"Stockbridge, GA",United States,Substantial,Airplane,N7572T,CESSNA,172A,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Other,2.0,1.0,False,CESSNA 172A
20220426105002,Accident,ERA22LA205,2022-04-25,"Tampa, FL",United States,Substantial,Airplane,N4278B,MAULE,MX7,No,1.0,,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,MAULE MX7
20220427105008,Accident,ERA22LA208,2022-04-25,"Honesdale, PA",United States,Substantial,Airplane,N6121P,PIPER,PA-24,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-24
20220428105014,Accident,WPR22LA167,2022-04-25,"Redding, CA",United States,Substantial,Airplane,N9572W,CESSNA,172R,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 172R
20220510105058,Incident,ENG22WA024,2022-04-26,"Queensland, ",American Samoa,Minor,Airplane,VH-YFZ,BOEING,737,No,2.0,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,False,BOEING 737
20220531105161,Accident,ERA22LA252,2022-04-26,"Daytona Beach, FL",United States,Substantial,Airplane,N32042,PIPER,PA-28-151,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,PIPER PA-28-151
20220428105012,Accident,CEN22LA184,2022-04-27,"Terre Haute, IN",United States,Substantial,Airplane,N73T,PIPER,PA-24-260,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-24-260
20220429105017,Accident,GAA22WA169,2022-04-27,"Konstanz, ",Georgia,Unknown,Airplane,N241PK,CIRRUS,SR22,No,1.0,,Other,0.0,0.0,0.0,1.0,,Other,1.0,0.0,False,CIRRUS SR22
20220428105013,Accident,CEN22LA185,2022-04-28,"Syracuse, KS",United States,Destroyed,Airplane,N37888,OTHER,CULVER LFA,No,1.0,,Personal,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,True,OTHER CULVER LFA
20220429105015,Accident,GAA22WA167,2022-04-28,"Staad, ",Switzerland,Unknown,Airplane,HB-EJE,BEECH,36,No,1.0,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,False,BEECH 36
20220429105018,Accident,ERA22LA211,2022-04-28,"Wadsworth, OH",United States,Substantial,Airplane,N46733,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Other,1.0,0.0,False,CESSNA 152
20220502105030,Accident,WPR22LA171,2022-04-29,"Portland, OR",United States,Substantial,Airplane,N20640,CESSNA,180K,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,CESSNA 180K
20220501105022,Accident,ERA22LA212,2022-04-30,"Hampton, GA",United States,Substantial,Airplane,N5704R,CESSNA,172F,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172F
20220502105024,Accident,CEN22LA186,2022-04-30,"Loogootee, IN",United States,Substantial,Airplane,N4303P,PIPER,PA-32R-301,No,1.0,,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA-32R-301
20220503105032,Accident,CEN22LA187,2022-04-30,"Fredericksburg, TX",United States,Substantial,Airplane,N29947,NORTH AMERICAN,AT-6D,No,1.0,,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,NORTH AMERICAN AT-6D
20220503105033,Accident,CEN22LA188,2022-04-30,"Milwaukee, WI",United States,Substantial,Airplane,N699CZ,BEECH,B-99,No,2.0,,Business,0.0,0.0,0.0,1.0,VMC,Other,1.0,0.0,False,BEECH B-99
20220503105034,Accident,CEN22LA189,2022-04-30,"Blanket, TX",United States,Substantial,Airplane,N47JB,RAYTHEON AIRCRAFT COMPANY,A36,No,1.0,,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,RAYTHEON AIRCRAFT COMPANY A36
20220503105035,Accident,GAA22WA171,2022-04-30,"Sioux Lookout Ontario, ",Canada,Substantial,Airplane,C-GLKD,PIPER,PA28,No,,,Other,4.0,0.0,0.0,0.0,,Other,4.0,1.0,False,PIPER PA28
20220503105038,Accident,GAA22WA173,2022-04-30,"Charallave, OF",Venezuela,Substantial,Airplane,YV3502,ROCKWELL,690,No,2.0,,Other,1.0,0.0,0.0,0.0,VMC,Other,1.0,1.0,False,ROCKWELL 690
20220502105027,Accident,ERA22LA214,2022-05-01,"Greenwood, SC",United States,Substantial,Airplane,N451WA,NORTH AMERICAN,SNJ-6,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,NORTH AMERICAN SNJ-6
20220502105028,Accident,GAA22WA170,2022-05-01,"Camanaos, ",Colombia,Minor,Airplane,HK4228,CESSNA,U206,No,,,Other,0.0,0.0,0.0,0.0,,Other,0.0,0.0,False,CESSNA U206
20220503105039,Accident,ERA22LA217,2022-05-01,"Toms River, NJ",United States,Substantial,Airplane,N737LY,CESSNA,172N,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 172N
20220523105116,Accident,GAA22WA186,2022-05-01,"Trinidad, ",Bolivia,Substantial,Airplane,CP-1123,CESSNA,182P,No,1.0,,Personal,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,CESSNA 182P
20220502105025,Accident,WPR22LA170,2022-05-02,"Mesa, AZ",United States,Substantial,Airplane,N3390A,PIPER,PA22/135,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Other,2.0,0.0,False,PIPER PA22/135
20220503105031,Accident,ERA22LA215,2022-05-02,"Connellsville, PA",United States,Substantial,Airplane,N46TA,CESSNA,414,No,2.0,,Flight Test,0.0,1.0,1.0,0.0,VMC,Other,2.0,0.5,False,CESSNA 414
